index,field,pv,value,record_type
3651,golden_offset_y,SR22C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3667,bba_offset_x,SR23C-DI-EBPM-01:CF:BBA_X_S,0,ao
3667,bba_offset_y,SR23C-DI-EBPM-01:CF:BBA_Y_S,0,ao
3667,bcd_offset_x,SR23C-DI-EBPM-01:CF:BCD_X_S,0,ao
3667,bcd_offset_y,SR23C-DI-EBPM-01:CF:BCD_Y_S,0,ao
3667,golden_offset_x,SR23C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
3667,golden_offset_y,SR23C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
3689,bba_offset_x,SR23C-DI-EBPM-02:CF:BBA_X_S,0,ao
3689,bba_offset_y,SR23C-DI-EBPM-02:CF:BBA_Y_S,0,ao
3689,bcd_offset_x,SR23C-DI-EBPM-02:CF:BCD_X_S,0,ao
3689,bcd_offset_y,SR23C-DI-EBPM-02:CF:BCD_Y_S,0,ao
3689,golden_offset_x,SR23C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
3689,golden_offset_y,SR23C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
3699,bba_offset_x,SR23C-DI-EBPM-03:CF:BBA_X_S,0,ao
3699,bba_offset_y,SR23C-DI-EBPM-03:CF:BBA_Y_S,0,ao
3699,bcd_offset_x,SR23C-DI-EBPM-03:CF:BCD_X_S,0,ao
3699,bcd_offset_y,SR23C-DI-EBPM-03:CF:BCD_Y_S,0,ao
3699,golden_offset_x,SR23C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
3699,golden_offset_y,SR23C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
3719,bba_offset_x,SR23C-DI-EBPM-04:CF:BBA_X_S,0,ao
3719,bba_offset_y,SR23C-DI-EBPM-04:CF:BBA_Y_S,0,ao
3719,bcd_offset_x,SR23C-DI-EBPM-04:CF:BCD_X_S,0,ao
3719,bcd_offset_y,SR23C-DI-EBPM-04:CF:BCD_Y_S,0,ao
3719,golden_offset_x,SR23C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
3719,golden_offset_y,SR23C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
3730,bba_offset_x,SR23C-DI-EBPM-05:CF:BBA_X_S,0,ao
3730,bba_offset_y,SR23C-DI-EBPM-05:CF:BBA_Y_S,0,ao
3730,bcd_offset_x,SR23C-DI-EBPM-05:CF:BCD_X_S,0,ao
3730,bcd_offset_y,SR23C-DI-EBPM-05:CF:BCD_Y_S,0,ao
3730,golden_offset_x,SR23C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
3730,golden_offset_y,SR23C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
3737,bba_offset_x,SR23C-DI-EBPM-06:CF:BBA_X_S,0,ao
3737,bba_offset_y,SR23C-DI-EBPM-06:CF:BBA_Y_S,0,ao
3737,bcd_offset_x,SR23C-DI-EBPM-06:CF:BCD_X_S,0,ao
3737,bcd_offset_y,SR23C-DI-EBPM-06:CF:BCD_Y_S,0,ao
3737,golden_offset_x,SR23C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
3737,golden_offset_y,SR23C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
3751,bba_offset_x,SR23C-DI-EBPM-07:CF:BBA_X_S,0,ao
3751,bba_offset_y,SR23C-DI-EBPM-07:CF:BBA_Y_S,0,ao
3751,bcd_offset_x,SR23C-DI-EBPM-07:CF:BCD_X_S,0,ao
3751,bcd_offset_y,SR23C-DI-EBPM-07:CF:BCD_Y_S,0,ao
3751,golden_offset_x,SR23C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
3751,golden_offset_y,SR23C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
3765,bba_offset_x,SR23C-DI-EBPM-08:CF:BBA_X_S,0,ao
3765,bba_offset_y,SR23C-DI-EBPM-08:CF:BBA_Y_S,0,ao
3765,bcd_offset_x,SR23C-DI-EBPM-08:CF:BCD_X_S,0,ao
3765,bcd_offset_y,SR23C-DI-EBPM-08:CF:BCD_Y_S,0,ao
3765,golden_offset_x,SR23C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
3765,golden_offset_y,SR23C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
3781,bba_offset_x,SR23C-DI-EBPM-09:CF:BBA_X_S,0,ao
3781,bba_offset_y,SR23C-DI-EBPM-09:CF:BBA_Y_S,0,ao
3781,bcd_offset_x,SR23C-DI-EBPM-09:CF:BCD_X_S,0,ao
3781,bcd_offset_y,SR23C-DI-EBPM-09:CF:BCD_Y_S,0,ao
3781,golden_offset_x,SR23C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
3781,golden_offset_y,SR23C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3800,bba_offset_x,SR23C-DI-EBPM-10:CF:BBA_X_S,0,ao
3800,bba_offset_y,SR23C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3800,bcd_offset_x,SR23C-DI-EBPM-10:CF:BCD_X_S,0,ao
3800,bcd_offset_y,SR23C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3800,golden_offset_x,SR23C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
3800,golden_offset_y,SR23C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3828,bba_offset_x,SR24C-DI-EBPM-01:CF:BBA_X_S,0,ao
3828,bba_offset_y,SR24C-DI-EBPM-01:CF:BBA_Y_S,0,ao
3828,bcd_offset_x,SR24C-DI-EBPM-01:CF:BCD_X_S,0,ao
3828,bcd_offset_y,SR24C-DI-EBPM-01:CF:BCD_Y_S,0,ao
3828,golden_offset_x,SR24C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
3828,golden_offset_y,SR24C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
3850,bba_offset_x,SR24C-DI-EBPM-02:CF:BBA_X_S,0,ao
3850,bba_offset_y,SR24C-DI-EBPM-02:CF:BBA_Y_S,0,ao
3850,bcd_offset_x,SR24C-DI-EBPM-02:CF:BCD_X_S,0,ao
3850,bcd_offset_y,SR24C-DI-EBPM-02:CF:BCD_Y_S,0,ao
3850,golden_offset_x,SR24C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
3850,golden_offset_y,SR24C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
3860,bba_offset_x,SR24C-DI-EBPM-03:CF:BBA_X_S,0,ao
3860,bba_offset_y,SR24C-DI-EBPM-03:CF:BBA_Y_S,0,ao
3860,bcd_offset_x,SR24C-DI-EBPM-03:CF:BCD_X_S,0,ao
3860,bcd_offset_y,SR24C-DI-EBPM-03:CF:BCD_Y_S,0,ao
3860,golden_offset_x,SR24C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
3860,golden_offset_y,SR24C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
3880,bba_offset_x,SR24C-DI-EBPM-04:CF:BBA_X_S,0,ao
3880,bba_offset_y,SR24C-DI-EBPM-04:CF:BBA_Y_S,0,ao
3880,bcd_offset_x,SR24C-DI-EBPM-04:CF:BCD_X_S,0,ao
3880,bcd_offset_y,SR24C-DI-EBPM-04:CF:BCD_Y_S,0,ao
3880,golden_offset_x,SR24C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
3880,golden_offset_y,SR24C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
3891,bba_offset_x,SR24C-DI-EBPM-05:CF:BBA_X_S,0,ao
3891,bba_offset_y,SR24C-DI-EBPM-05:CF:BBA_Y_S,0,ao
3891,bcd_offset_x,SR24C-DI-EBPM-05:CF:BCD_X_S,0,ao
3891,bcd_offset_y,SR24C-DI-EBPM-05:CF:BCD_Y_S,0,ao
3891,golden_offset_x,SR24C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
3891,golden_offset_y,SR24C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
3898,bba_offset_x,SR24C-DI-EBPM-06:CF:BBA_X_S,0,ao
3898,bba_offset_y,SR24C-DI-EBPM-06:CF:BBA_Y_S,0,ao
3898,bcd_offset_x,SR24C-DI-EBPM-06:CF:BCD_X_S,0,ao
3898,bcd_offset_y,SR24C-DI-EBPM-06:CF:BCD_Y_S,0,ao
3898,golden_offset_x,SR24C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
3898,golden_offset_y,SR24C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
3912,bba_offset_x,SR24C-DI-EBPM-07:CF:BBA_X_S,0,ao
3912,bba_offset_y,SR24C-DI-EBPM-07:CF:BBA_Y_S,0,ao
3912,bcd_offset_x,SR24C-DI-EBPM-07:CF:BCD_X_S,0,ao
3912,bcd_offset_y,SR24C-DI-EBPM-07:CF:BCD_Y_S,0,ao
3912,golden_offset_x,SR24C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
3912,golden_offset_y,SR24C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
3926,bba_offset_x,SR24C-DI-EBPM-08:CF:BBA_X_S,0,ao
3926,bba_offset_y,SR24C-DI-EBPM-08:CF:BBA_Y_S,0,ao
3926,bcd_offset_x,SR24C-DI-EBPM-08:CF:BCD_X_S,0,ao
3926,bcd_offset_y,SR24C-DI-EBPM-08:CF:BCD_Y_S,0,ao
3926,golden_offset_x,SR24C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
3926,golden_offset_y,SR24C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
3942,bba_offset_x,SR24C-DI-EBPM-09:CF:BBA_X_S,0,ao
3942,bba_offset_y,SR24C-DI-EBPM-09:CF:BBA_Y_S,0,ao
3942,bcd_offset_x,SR24C-DI-EBPM-09:CF:BCD_X_S,0,ao
3942,bcd_offset_y,SR24C-DI-EBPM-09:CF:BCD_Y_S,0,ao
3942,golden_offset_x,SR24C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
3942,golden_offset_y,SR24C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
3956,bba_offset_x,SR24C-DI-EBPM-10:CF:BBA_X_S,0,ao
3956,bba_offset_y,SR24C-DI-EBPM-10:CF:BBA_Y_S,0,ao
3956,bcd_offset_x,SR24C-DI-EBPM-10:CF:BCD_X_S,0,ao
3956,bcd_offset_y,SR24C-DI-EBPM-10:CF:BCD_Y_S,0,ao
3956,golden_offset_x,SR24C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
3956,golden_offset_y,SR24C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
3967,bba_offset_x,SR24C-DI-EBPM-11:CF:BBA_X_S,0,ao
3967,bba_offset_y,SR24C-DI-EBPM-11:CF:BBA_Y_S,0,ao
3967,bcd_offset_x,SR24C-DI-EBPM-11:CF:BCD_X_S,0,ao
3967,bcd_offset_y,SR24C-DI-EBPM-11:CF:BCD_Y_S,0,ao
3967,golden_offset_x,SR24C-DI-EBPM-11:CF:GOLDEN_X_S,0,ao
3967,golden_offset_y,SR24C-DI-EBPM-11:CF:GOLDEN_Y_S,0,ao
